Time	value_on_device_(l/h)_CO2       	value_in_program_(l/h)_CO2       	Gas_consumption_(l)_CO2       	Temperature_(C)_CO2       	value_on_device_(l/h)_Ar        	value_in_program_(l/h)_Ar        	Gas_consumption_(l)_Ar        	Temperature_(C)_Ar        
03:09:48	0.0	9.091	0.0	35.057	0.0	8.15	0.052	36.456
03:10:04	0.0	9.091	0.0	35.091	0.0	8.15	0.052	36.474
03:10:19	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.458
03:10:35	0.0	9.091	0.0	35.068	0.0	8.15	0.052	36.432
03:10:51	0.0	9.091	0.0	35.089	0.0	8.15	0.052	36.449
03:11:06	0.0	9.091	0.0	35.072	0.0	8.15	0.052	36.447
03:11:22	0.0	9.091	0.0	35.062	0.0	8.15	0.052	36.459
03:11:38	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.464
03:11:53	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.461
03:12:09	0.0	9.091	0.0	35.069	0.0	8.15	0.052	36.437
03:12:25	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.44
03:12:41	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.441
03:12:56	0.0	9.091	0.0	35.027	0.0	8.15	0.052	36.436
03:13:12	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.443
03:13:27	0.0	9.091	0.0	35.058	0.0	8.15	0.052	36.459
03:13:43	0.0	9.091	0.0	35.036	0.0	8.15	0.052	36.428
03:13:59	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.424
03:14:14	0.0	9.091	0.0	35.04	0.0	8.15	0.052	36.439
03:14:30	0.0	9.091	0.0	35.055	0.0	8.15	0.052	36.443
03:14:46	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.449
03:15:01	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.443
03:15:17	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.421
03:15:33	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.438
03:15:49	0.0	9.091	0.0	35.02	0.0	8.15	0.052	36.422
03:16:05	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.398
03:16:20	0.0	9.091	0.0	35.029	0.0	8.15	0.052	36.424
03:16:36	0.0	9.091	0.0	35.029	0.0	8.15	0.052	36.422
03:16:51	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.458
03:17:07	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.421
03:17:22	0.0	9.091	0.0	35.049	0.0	8.15	0.052	36.416
03:17:38	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.445
03:17:53	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.403
03:18:09	0.0	9.091	0.0	35.039	0.0	8.15	0.052	36.416
03:18:25	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.424
03:18:41	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.417
03:18:56	0.0	9.091	0.0	35.039	0.0	8.15	0.052	36.418
03:19:12	0.0	9.091	0.0	35.057	0.0	8.15	0.052	36.421
03:19:28	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.425
03:19:44	0.0	9.091	0.0	35.024	0.0	8.15	0.052	36.424
03:19:59	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.427
03:20:15	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.425
03:20:30	0.0	9.091	0.0	35.037	0.0	8.15	0.052	36.435
03:20:46	0.0	9.091	0.0	35.021	0.0	8.15	0.052	36.422
03:21:01	0.0	9.091	0.0	35.022	0.0	8.15	0.052	36.423
03:21:17	0.0	9.091	0.0	35.031	0.0	8.15	0.052	36.425
03:21:33	0.0	9.091	0.0	35.025	0.0	8.15	0.052	36.411
03:21:49	0.0	9.091	0.0	35.035	0.0	8.15	0.052	36.435
03:22:04	0.0	9.091	0.0	35.026	0.0	8.15	0.052	36.427
03:22:20	0.0	9.091	0.0	35.031	0.0	8.15	0.052	36.436
03:22:36	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.435
03:22:51	0.0	9.091	0.0	35.026	0.0	8.15	0.052	36.455
03:23:07	0.0	9.091	0.0	35.013	0.0	8.15	0.052	36.43
03:23:23	0.0	9.091	0.0	35.022	0.0	8.15	0.052	36.434
03:23:38	0.0	9.091	0.0	35.029	0.0	8.15	0.052	36.442
03:23:54	0.0	9.091	0.0	35.012	0.0	8.15	0.052	36.428
03:24:09	0.0	9.091	0.0	35.028	0.0	8.15	0.052	36.451
03:24:25	0.0	9.091	0.0	35.004	0.0	8.15	0.052	36.432
03:24:41	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.434
03:24:56	0.0	9.091	0.0	35.021	0.0	8.15	0.052	36.433
03:25:12	0.0	9.091	0.0	35.006	0.0	8.15	0.052	36.431
03:25:28	0.0	9.091	0.0	35.036	0.0	8.15	0.052	36.431
03:25:44	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.448
03:25:59	0.0	9.091	0.0	35.024	0.0	8.15	0.052	36.432
03:26:15	0.0	9.091	0.0	35.02	0.0	8.15	0.052	36.435
03:26:30	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.435
03:26:46	0.0	9.091	0.0	35.008	0.0	8.15	0.052	36.449
03:27:01	0.0	9.091	0.0	35.004	0.0	8.15	0.052	36.425
03:27:17	0.0	9.091	0.0	35.012	0.0	8.15	0.052	36.436
03:27:33	0.0	9.091	0.0	35.042	0.0	8.15	0.052	36.429
03:27:49	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.456
03:28:04	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.436
03:28:20	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.431
03:28:36	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.445
03:28:51	0.0	9.091	0.0	35.012	0.0	8.15	0.052	36.443
03:29:07	0.0	9.091	0.0	35.022	0.0	8.15	0.052	36.442
03:29:23	0.0	9.091	0.0	34.999	0.0	8.15	0.052	36.437
03:29:38	0.0	9.091	0.0	35.047	0.0	8.15	0.052	36.436
03:29:54	0.0	9.091	0.0	35.013	0.0	8.15	0.052	36.431
03:30:09	0.0	9.091	0.0	35.019	0.0	8.15	0.052	36.456
03:30:25	0.0	9.091	0.0	35.02	0.0	8.15	0.052	36.436
03:30:41	0.0	9.091	0.0	35.017	0.0	8.15	0.052	36.434
03:30:57	0.0	9.091	0.0	35.006	0.0	8.15	0.052	36.457
03:31:12	0.0	9.091	0.0	35.005	0.0	8.15	0.052	36.438
03:31:28	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.439
03:31:43	0.0	9.091	0.0	35.027	0.0	8.15	0.052	36.43
03:31:59	0.0	9.091	0.0	35.039	0.0	8.15	0.052	36.444
03:32:15	0.0	9.091	0.0	35.035	0.0	8.15	0.052	36.444
03:32:30	0.0	9.091	0.0	35.024	0.0	8.15	0.052	36.444
03:32:47	0.0	9.091	0.0	35.025	0.0	8.15	0.052	36.445
03:33:02	0.0	9.091	0.0	35.038	0.0	8.15	0.052	36.454
03:33:18	0.0	9.091	0.0	35.053	0.0	8.15	0.052	36.442
03:33:34	0.0	9.091	0.0	35.007	0.0	8.15	0.052	36.434
03:33:49	0.0	9.091	0.0	35.021	0.0	8.15	0.052	36.454
03:34:05	0.0	9.091	0.0	35.036	0.0	8.15	0.052	36.464
03:34:21	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.459
03:34:36	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.47
03:34:52	0.0	9.091	0.0	35.036	0.0	8.15	0.052	36.451
03:35:08	0.0	9.091	0.0	35.044	0.0	8.15	0.052	36.463
03:35:24	0.0	9.091	0.0	35.042	0.0	8.15	0.052	36.429
03:35:40	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.45
03:35:55	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.444
03:36:11	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.449
03:36:27	0.0	9.091	0.0	35.043	0.0	8.15	0.052	36.472
03:36:42	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.455
03:36:58	0.0	9.091	0.0	35.037	0.0	8.15	0.052	36.448
03:37:14	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.479
03:37:29	0.0	9.091	0.0	35.019	0.0	8.15	0.052	36.454
03:37:44	0.0	9.091	0.0	35.05	0.0	8.15	0.052	36.448
03:38:00	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.462
03:38:15	0.0	9.091	0.0	35.06	0.0	8.15	0.052	36.456
03:38:31	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.425
03:38:46	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.45
03:39:02	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.456
03:39:17	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.458
03:39:34	0.0	9.091	0.0	35.028	0.0	8.15	0.052	36.457
03:39:49	0.0	9.091	0.0	35.04	0.0	8.15	0.052	36.44
03:40:05	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.485
03:40:21	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.46
03:40:36	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.465
03:40:52	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.467
03:41:08	0.0	9.091	0.0	35.03	0.0	8.15	0.052	36.471
03:41:23	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.461
03:41:39	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.478
03:41:55	0.0	9.091	0.0	35.043	0.0	8.15	0.052	36.478
03:42:10	0.0	9.091	0.0	35.029	0.0	8.15	0.052	36.468
03:42:26	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.478
03:42:41	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.472
03:42:57	0.0	9.091	0.0	35.031	0.0	8.15	0.052	36.467
03:43:12	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.496
03:43:28	0.0	9.091	0.0	35.029	0.0	8.15	0.052	36.455
03:43:44	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.468
03:44:00	0.0	9.091	0.0	35.049	0.0	8.15	0.052	36.473
03:44:15	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.447
03:44:31	0.0	9.091	0.0	35.064	0.0	8.15	0.052	36.481
03:44:47	0.0	9.091	0.0	35.025	0.0	8.15	0.052	36.462
03:45:02	0.0	9.091	0.0	35.053	0.0	8.15	0.052	36.461
03:45:18	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.457
03:45:34	0.0	9.091	0.0	35.06	0.0	8.15	0.052	36.478
03:45:50	0.0	9.091	0.0	35.041	0.0	8.15	0.052	36.447
03:46:05	0.0	9.091	0.0	35.042	0.0	8.15	0.052	36.465
03:46:20	0.0	9.091	0.0	35.027	0.0	8.15	0.052	36.487
03:46:36	0.0	9.091	0.0	35.04	0.0	8.15	0.052	36.476
03:46:51	0.0	9.091	0.0	35.015	0.0	8.15	0.052	36.453
03:47:08	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.44
03:47:23	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.482
03:47:38	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.476
03:47:54	0.0	9.091	0.0	35.05	0.0	8.15	0.052	36.464
03:48:10	0.0	9.091	0.0	35.041	0.0	8.15	0.052	36.487
03:48:25	0.0	9.091	0.0	35.061	0.0	8.15	0.052	36.459
03:48:41	0.0	9.091	0.0	35.062	0.0	8.15	0.052	36.471
03:48:56	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.469
03:49:12	0.0	9.091	0.0	35.057	0.0	8.15	0.052	36.469
03:49:28	0.0	9.091	0.0	35.057	0.0	8.15	0.052	36.462
03:49:43	0.0	9.091	0.0	35.061	0.0	8.15	0.052	36.478
03:49:59	0.0	9.091	0.0	35.039	0.0	8.15	0.052	36.467
03:50:14	0.0	9.091	0.0	35.018	0.0	8.15	0.052	36.464
03:50:30	0.0	9.091	0.0	35.056	0.0	8.15	0.052	36.455
03:50:46	0.0	9.091	0.0	35.064	0.0	8.15	0.052	36.484
03:51:01	0.0	9.091	0.0	35.063	0.0	8.15	0.052	36.471
03:51:17	0.0	9.091	0.0	35.062	0.0	8.15	0.052	36.451
03:51:33	0.0	9.091	0.0	35.07	0.0	8.15	0.052	36.488
03:51:48	0.0	9.091	0.0	35.018	0.0	8.15	0.052	36.475
03:52:04	0.0	9.091	0.0	35.05	0.0	8.15	0.052	36.477
03:52:20	0.0	9.091	0.0	35.02	0.0	8.15	0.052	36.479
03:52:35	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.471
03:52:51	0.0	9.091	0.0	35.035	0.0	8.15	0.052	36.468
03:53:07	0.0	9.091	0.0	35.055	0.0	8.15	0.052	36.449
03:53:22	0.0	9.091	0.0	35.041	0.0	8.15	0.052	36.477
03:53:38	0.0	9.091	0.0	35.045	0.0	8.15	0.052	36.471
03:53:54	0.0	9.091	0.0	35.043	0.0	8.15	0.052	36.458
03:54:10	0.0	9.091	0.0	35.031	0.0	8.15	0.052	36.467
03:54:25	0.0	9.091	0.0	35.031	0.0	8.15	0.052	36.467
03:54:41	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.458
03:54:57	0.0	9.091	0.0	35.033	0.0	8.15	0.052	36.466
03:55:12	0.0	9.091	0.0	35.049	0.0	8.15	0.052	36.45
03:55:28	0.0	9.091	0.0	35.037	0.0	8.15	0.052	36.473
03:55:44	0.0	9.091	0.0	35.034	0.0	8.15	0.052	36.484
03:56:00	0.0	9.091	0.0	35.047	0.0	8.15	0.052	36.467
03:56:16	0.0	9.091	0.0	35.039	0.0	8.15	0.052	36.485
03:56:31	0.0	9.091	0.0	35.038	0.0	8.15	0.052	36.489
03:56:47	0.0	9.091	0.0	35.076	0.0	8.15	0.052	36.494
03:57:03	0.0	9.091	0.0	35.041	0.0	8.15	0.052	36.466
03:57:19	0.0	9.091	0.0	35.067	0.0	8.15	0.052	36.478
03:57:35	0.0	9.091	0.0	35.065	0.0	8.15	0.052	36.467
03:57:51	0.0	9.091	0.0	35.032	0.0	8.15	0.052	36.488
03:58:07	0.0	9.091	0.0	35.07	0.0	8.15	0.052	36.494
03:58:22	0.0	9.091	0.0	35.056	0.0	8.15	0.052	36.476
03:58:38	0.0	9.091	0.0	35.072	0.0	8.15	0.052	36.477
03:58:53	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.493
03:59:09	0.0	9.091	0.0	35.05	0.0	8.15	0.052	36.475
03:59:25	0.0	9.091	0.0	35.06	0.0	8.15	0.052	36.489
03:59:41	0.0	9.091	0.0	35.05	0.0	8.15	0.052	36.488
03:59:56	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.479
04:00:12	0.0	9.091	0.0	35.077	0.0	8.15	0.052	36.495
04:00:27	0.0	9.091	0.0	35.049	0.0	8.15	0.052	36.475
04:00:43	0.0	9.091	0.0	35.043	0.0	8.15	0.052	36.474
04:00:58	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.481
04:01:14	0.0	9.091	0.0	35.062	0.0	8.15	0.052	36.489
04:01:30	0.0	9.091	0.0	35.073	0.0	8.15	0.052	36.489
04:01:45	0.0	9.091	0.0	35.073	0.0	8.15	0.052	36.487
04:02:01	0.0	9.091	0.0	35.081	0.0	8.15	0.052	36.47
04:02:17	0.0	9.091	0.0	35.083	0.0	8.15	0.052	36.482
04:02:32	0.0	9.091	0.0	35.047	0.0	8.15	0.052	36.486
04:02:48	0.0	9.091	0.0	35.051	0.0	8.15	0.052	36.499
04:03:04	0.0	9.091	0.0	35.025	0.0	8.15	0.052	36.502
04:03:20	0.0	9.091	0.0	35.047	0.0	8.15	0.052	36.482
04:03:36	0.0	9.091	0.0	35.06	0.0	8.15	0.052	36.512
04:03:51	0.0	9.091	0.0	35.063	0.0	8.15	0.052	36.489
04:04:07	0.0	9.091	0.0	35.054	0.0	8.15	0.052	36.481
04:04:22	0.0	9.091	0.0	35.048	0.0	8.15	0.052	36.487
04:04:38	0.0	9.091	0.0	35.046	0.0	8.15	0.052	36.481
04:04:54	0.0	9.091	0.0	35.055	0.0	8.15	0.052	36.483
04:05:10	0.0	9.091	0.0	35.08	0.0	8.15	0.052	36.499
04:05:25	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.489
04:05:41	0.0	9.091	0.0	35.065	0.0	8.15	0.052	36.497
04:05:56	0.0	9.091	0.0	35.063	0.0	8.15	0.052	36.492
04:06:12	0.0	9.091	0.0	35.042	0.0	8.15	0.052	36.502
04:06:27	0.0	9.091	0.0	35.058	0.0	8.15	0.052	36.497
04:06:43	0.0	9.091	0.0	35.069	0.0	8.15	0.052	36.508
04:06:58	0.0	9.091	0.0	35.06	0.0	8.15	0.052	36.509
04:07:14	0.0	9.091	0.0	35.075	0.0	8.15	0.052	36.495
04:07:30	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.508
04:07:45	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.497
04:08:01	0.0	9.091	0.0	35.056	0.0	8.15	0.052	36.503
04:08:17	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.511
04:08:32	0.0	9.091	0.0	35.044	0.0	8.15	0.052	36.516
04:08:48	0.0	9.091	0.0	35.07	0.0	8.15	0.052	36.515
04:09:03	0.0	9.091	0.0	35.071	0.0	8.15	0.052	36.505
04:09:19	0.0	9.091	0.0	35.065	0.0	8.15	0.052	36.507
04:09:34	0.0	9.091	0.0	35.08	0.0	8.15	0.052	36.499
04:09:49	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.509
04:10:05	0.0	9.091	0.0	35.085	0.0	8.15	0.052	36.505
04:10:21	0.0	9.091	0.0	35.07	0.0	8.15	0.052	36.527
04:10:36	0.0	9.091	0.0	35.079	0.0	8.15	0.052	36.52
04:10:52	0.0	9.091	0.0	35.063	0.0	8.15	0.052	36.515
04:11:08	0.0	9.091	0.0	35.068	0.0	8.15	0.052	36.532
04:11:24	0.0	9.091	0.0	35.065	0.0	8.15	0.052	36.506
04:11:40	0.0	9.091	0.0	35.075	0.0	8.15	0.052	36.513
04:11:55	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.528
04:12:11	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.504
04:12:26	0.0	9.091	0.0	35.052	0.0	8.15	0.052	36.513
04:12:42	0.0	9.091	0.0	35.061	0.0	8.15	0.052	36.519
04:12:58	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.518
04:13:13	0.0	9.091	0.0	35.085	0.0	8.15	0.052	36.527
04:13:29	0.0	9.091	0.0	35.058	0.0	8.15	0.052	36.521
04:13:45	0.0	9.091	0.0	35.069	0.0	8.15	0.052	36.526
04:14:01	0.0	9.091	0.0	35.082	0.0	8.15	0.052	36.513
04:14:17	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.512
04:14:32	0.0	9.091	0.0	35.061	0.0	8.15	0.052	36.528
04:14:48	0.0	9.091	0.0	35.069	0.0	8.15	0.052	36.51
04:15:03	0.0	9.091	0.0	35.095	0.0	8.15	0.052	36.518
04:15:19	0.0	9.091	0.0	35.072	0.0	8.15	0.052	36.51
04:15:34	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.52
04:15:50	0.0	9.091	0.0	35.059	0.0	8.15	0.052	36.517
04:16:06	0.0	9.091	0.0	35.076	0.0	8.15	0.052	36.521
04:16:22	0.0	9.091	0.0	35.09	0.0	8.15	0.052	36.512
04:16:38	0.0	9.091	0.0	35.061	0.0	8.15	0.052	36.521
04:16:53	0.0	9.091	0.0	35.08	0.0	8.15	0.052	36.516
04:17:09	0.0	9.091	0.0	35.07	0.0	8.15	0.052	36.526
04:17:24	0.0	9.091	0.0	35.082	0.0	8.15	0.052	36.5
04:17:40	0.0	9.091	0.0	35.088	0.0	8.15	0.052	36.533
04:17:55	0.0	9.091	0.0	35.09	0.0	8.15	0.052	36.534
04:18:11	0.0	9.091	0.0	35.092	0.0	8.15	0.052	36.531
04:18:27	0.0	9.091	0.0	35.075	0.0	8.15	0.052	36.517
04:18:42	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.558
04:18:58	0.0	9.091	0.0	35.092	0.0	8.15	0.052	36.537
04:19:13	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.539
04:19:29	0.0	9.091	0.0	35.078	0.0	8.15	0.052	36.534
04:19:45	0.0	9.091	0.0	35.081	0.0	8.15	0.052	36.547
04:20:01	0.0	9.091	0.0	35.101	0.0	8.15	0.052	36.54
04:20:16	0.0	9.091	0.0	35.09	0.0	8.15	0.052	36.534
04:20:32	0.0	9.091	0.0	35.078	0.0	8.15	0.052	36.547
04:20:47	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.525
04:21:03	0.0	9.091	0.0	35.081	0.0	8.15	0.052	36.551
04:21:18	0.0	9.091	0.0	35.074	0.0	8.15	0.052	36.533
04:21:34	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.549
04:21:50	0.0	9.091	0.0	35.093	0.0	8.15	0.052	36.536
04:22:05	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.535
04:22:21	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.534
04:22:37	0.0	9.091	0.0	35.096	0.0	8.15	0.052	36.539
04:22:53	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.519
04:23:09	0.0	9.091	0.0	35.087	0.0	8.15	0.052	36.534
04:23:24	0.0	9.091	0.0	35.077	0.0	8.15	0.052	36.541
04:23:39	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.51
04:23:55	0.0	9.091	0.0	35.109	0.0	8.15	0.052	36.523
04:24:11	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.525
04:24:27	0.0	9.091	0.0	35.085	0.0	8.15	0.052	36.53
04:24:43	0.0	9.091	0.0	35.068	0.0	8.15	0.052	36.514
04:24:59	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.543
04:25:14	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.518
04:25:30	0.0	9.091	0.0	35.085	0.0	8.15	0.052	36.529
04:25:46	0.0	9.091	0.0	35.079	0.0	8.15	0.052	36.525
04:26:02	0.0	9.091	0.0	35.082	0.0	8.15	0.052	36.521
04:26:17	0.0	9.091	0.0	35.088	0.0	8.15	0.052	36.526
04:26:33	0.0	9.091	0.0	35.091	0.0	8.15	0.052	36.522
04:26:48	0.0	9.091	0.0	35.078	0.0	8.15	0.052	36.522
04:27:04	0.0	9.091	0.0	35.087	0.0	8.15	0.052	36.515
04:27:19	0.0	9.091	0.0	35.102	0.0	8.15	0.052	36.51
04:27:35	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.518
04:27:51	0.0	9.091	0.0	35.088	0.0	8.15	0.052	36.518
04:28:06	0.0	9.091	0.0	35.098	0.0	8.15	0.052	36.528
04:28:22	0.0	9.091	0.0	35.093	0.0	8.15	0.052	36.522
04:28:38	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.527
04:28:53	0.0	9.091	0.0	35.097	0.0	8.15	0.052	36.527
04:29:09	0.0	9.091	0.0	35.085	0.0	8.15	0.052	36.524
04:29:24	0.0	9.091	0.0	35.109	0.0	8.15	0.052	36.53
04:29:40	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.521
04:29:56	0.0	9.091	0.0	35.107	0.0	8.15	0.052	36.512
04:30:11	0.0	9.091	0.0	35.096	0.0	8.15	0.052	36.52
04:30:27	0.0	9.091	0.0	35.093	0.0	8.15	0.052	36.515
04:30:42	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.526
04:30:58	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.515
04:31:14	0.0	9.091	0.0	35.084	0.0	8.15	0.052	36.527
04:31:29	0.0	9.091	0.0	35.083	0.0	8.15	0.052	36.529
04:31:45	0.0	9.091	0.0	35.095	0.0	8.15	0.052	36.521
04:32:01	0.0	9.091	0.0	35.092	0.0	8.15	0.052	36.531
04:32:17	0.0	9.091	0.0	35.077	0.0	8.15	0.052	36.521
04:32:33	0.0	9.091	0.0	35.109	0.0	8.15	0.052	36.519
04:32:48	0.0	9.091	0.0	35.109	0.0	8.15	0.052	36.517
04:33:04	0.0	9.091	0.0	35.098	0.0	8.15	0.052	36.542
04:33:19	0.0	9.091	0.0	35.113	0.0	8.15	0.052	36.53
04:33:35	0.0	9.091	0.0	35.079	0.0	8.15	0.052	36.52
04:33:51	0.0	9.091	0.0	35.1	0.0	8.15	0.052	36.495
04:34:07	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.517
04:34:23	0.0	9.091	0.0	35.115	0.0	8.15	0.052	36.522
04:34:38	0.0	9.091	0.0	35.111	0.0	8.15	0.052	36.516
04:34:54	0.0	9.091	0.0	35.086	0.0	8.15	0.052	36.546
04:35:10	0.0	9.091	0.0	35.117	0.0	8.15	0.052	36.522
04:35:25	0.0	9.091	0.0	35.082	0.0	8.15	0.052	36.536
04:35:41	0.0	9.091	0.0	35.094	0.0	8.15	0.052	36.525
04:35:57	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.528
04:36:13	0.0	9.091	0.0	35.091	0.0	8.15	0.052	36.521
04:36:28	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.536
04:36:44	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.522
04:36:59	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.529
04:37:15	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.517
04:37:30	0.0	9.091	0.0	35.1	0.0	8.15	0.052	36.514
04:37:46	0.0	9.091	0.0	35.107	0.0	8.15	0.052	36.519
04:38:02	0.0	9.091	0.0	35.096	0.0	8.15	0.052	36.516
04:38:18	0.0	9.091	0.0	35.108	0.0	8.15	0.052	36.532
04:38:34	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.522
04:38:49	0.0	9.091	0.0	35.14	0.0	8.15	0.052	36.513
04:39:05	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.516
04:39:20	0.0	9.091	0.0	35.113	0.0	8.15	0.052	36.524
04:39:36	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.519
04:39:52	0.0	9.091	0.0	35.111	0.0	8.15	0.052	36.514
04:40:07	0.0	9.091	0.0	35.118	0.0	8.15	0.052	36.507
04:40:23	0.0	9.091	0.0	35.11	0.0	8.15	0.052	36.51
04:40:39	0.0	9.091	0.0	35.12	0.0	8.15	0.052	36.503
04:40:54	0.0	9.091	0.0	35.139	0.0	8.15	0.052	36.517
04:41:10	0.0	9.091	0.0	35.124	0.0	8.15	0.052	36.512
04:41:25	0.0	9.091	0.0	35.122	0.0	8.15	0.052	36.514
04:41:41	0.0	9.091	0.0	35.135	0.0	8.15	0.052	36.508
04:41:56	0.0	9.091	0.0	35.144	0.0	8.15	0.052	36.507
04:42:12	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.528
04:42:28	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.501
04:42:43	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.53
04:42:58	0.0	9.091	0.0	35.121	0.0	8.15	0.052	36.504
04:43:14	0.0	9.091	0.0	35.103	0.0	8.15	0.052	36.493
04:43:30	0.0	9.091	0.0	35.113	0.0	8.15	0.052	36.523
04:43:46	0.0	9.091	0.0	35.116	0.0	8.15	0.052	36.511
04:44:01	0.0	9.091	0.0	35.14	0.0	8.15	0.052	36.5
04:44:17	0.0	9.091	0.0	35.104	0.0	8.15	0.052	36.511
04:44:33	0.0	9.091	0.0	35.132	0.0	8.15	0.052	36.505
