Time	value_on_device_(l/h)_CO2       	value_in_program_(l/h)_CO2       	Gas_consumption_(l)_CO2       	Temperature_(C)_CO2       	value_on_device_(l/h)_Ar        	value_in_program_(l/h)_Ar        	Gas_consumption_(l)_Ar        	Temperature_(C)_Ar        
05:59:53	0.0	4.075	0.0	35.389	0.0	2.822	0.052	36.198
06:00:09	0.0	4.075	0.0	35.365	0.0	2.822	0.052	36.191
06:00:25	0.0	4.075	0.0	35.405	0.0	2.822	0.052	36.185
06:00:40	0.0	4.075	0.0	35.388	0.0	2.822	0.052	36.179
06:00:56	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.179
06:01:12	0.0	4.075	0.0	35.375	0.0	2.822	0.052	36.176
06:01:28	0.0	4.075	0.0	35.4	0.0	2.822	0.052	36.169
06:01:44	0.0	4.075	0.0	35.361	0.0	2.822	0.052	36.177
06:01:59	0.0	4.075	0.0	35.39	0.0	2.822	0.052	36.186
06:02:15	0.0	4.075	0.0	35.387	0.0	2.822	0.052	36.188
06:02:30	0.0	4.075	0.0	35.367	0.0	2.822	0.052	36.184
06:02:46	0.0	4.075	0.0	35.397	0.0	2.822	0.052	36.167
06:03:02	0.0	4.075	0.0	35.375	0.0	2.822	0.052	36.157
06:03:17	0.0	4.075	0.0	35.392	0.0	2.822	0.052	36.168
06:03:33	0.0	4.075	0.0	35.387	0.0	2.822	0.052	36.178
06:03:49	0.0	4.075	0.0	35.401	0.0	2.822	0.052	36.183
06:04:04	0.0	4.075	0.0	35.402	0.0	2.822	0.052	36.171
06:04:20	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.175
06:04:36	0.0	4.075	0.0	35.382	0.0	2.822	0.052	36.183
06:04:51	0.0	4.075	0.0	35.372	0.0	2.822	0.052	36.166
06:05:07	0.0	4.075	0.0	35.385	0.0	2.822	0.052	36.176
06:05:23	0.0	4.075	0.0	35.385	0.0	2.822	0.052	36.167
06:05:39	0.0	4.075	0.0	35.372	0.0	2.822	0.052	36.174
06:05:55	0.0	4.075	0.0	35.395	0.0	2.822	0.052	36.18
06:06:10	0.0	4.075	0.0	35.379	0.0	2.822	0.052	36.191
06:06:26	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.178
06:06:42	0.0	4.075	0.0	35.371	0.0	2.822	0.052	36.18
06:06:58	0.0	4.075	0.0	35.374	0.0	2.822	0.052	36.197
06:07:14	0.0	4.075	0.0	35.377	0.0	2.822	0.052	36.205
06:07:30	0.0	4.075	0.0	35.367	0.0	2.822	0.052	36.181
06:07:45	0.0	4.075	0.0	35.378	0.0	2.822	0.052	36.19
06:08:01	0.0	4.075	0.0	35.375	0.0	2.822	0.052	36.185
06:08:16	0.0	4.075	0.0	35.368	0.0	2.822	0.052	36.176
06:08:32	0.0	4.075	0.0	35.387	0.0	2.822	0.052	36.177
06:08:48	0.0	4.075	0.0	35.361	0.0	2.822	0.052	36.195
06:09:03	0.0	4.075	0.0	35.364	0.0	2.822	0.052	36.187
06:09:19	0.0	4.075	0.0	35.396	0.0	2.822	0.052	36.171
06:09:35	0.0	4.075	0.0	35.344	0.0	2.822	0.052	36.182
06:09:50	0.0	4.075	0.0	35.381	0.0	2.822	0.052	36.188
06:10:06	0.0	4.075	0.0	35.373	0.0	2.822	0.052	36.173
06:10:22	0.0	4.075	0.0	35.39	0.0	2.822	0.052	36.18
06:10:38	0.0	4.075	0.0	35.394	0.0	2.822	0.052	36.185
06:10:54	0.0	4.075	0.0	35.37	0.0	2.822	0.052	36.193
06:11:09	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.199
06:11:25	0.0	4.075	0.0	35.362	0.0	2.822	0.052	36.198
06:11:41	0.0	4.075	0.0	35.373	0.0	2.822	0.052	36.194
06:11:56	0.0	4.075	0.0	35.389	0.0	2.822	0.052	36.18
06:12:12	0.0	4.075	0.0	35.373	0.0	2.822	0.052	36.203
06:12:28	0.0	4.075	0.0	35.382	0.0	2.822	0.052	36.194
06:12:43	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.177
06:12:59	0.0	4.075	0.0	35.401	0.0	2.822	0.052	36.187
06:13:14	0.0	4.075	0.0	35.388	0.0	2.822	0.052	36.201
06:13:30	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.181
06:13:46	0.0	4.075	0.0	35.381	0.0	2.822	0.052	36.205
06:14:02	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.192
06:14:18	0.0	4.075	0.0	35.389	0.0	2.822	0.052	36.182
06:14:33	0.0	4.075	0.0	35.388	0.0	2.822	0.052	36.193
06:14:49	0.0	4.075	0.0	35.376	0.0	2.822	0.052	36.176
06:15:05	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.173
06:15:21	0.0	4.075	0.0	35.367	0.0	2.822	0.052	36.187
06:15:37	0.0	4.075	0.0	35.384	0.0	2.822	0.052	36.168
06:15:52	0.0	4.075	0.0	35.367	0.0	2.822	0.052	36.177
06:16:08	0.0	4.075	0.0	35.39	0.0	2.822	0.052	36.199
06:16:24	0.0	4.075	0.0	35.378	0.0	2.822	0.052	36.202
06:16:40	0.0	4.075	0.0	35.378	0.0	2.822	0.052	36.186
06:16:55	0.0	4.075	0.0	35.398	0.0	2.822	0.052	36.188
06:17:11	0.0	4.075	0.0	35.388	0.0	2.822	0.052	36.21
06:17:27	0.0	4.075	0.0	35.392	0.0	2.822	0.052	36.196
06:17:43	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.194
06:17:59	0.0	4.075	0.0	35.404	0.0	2.822	0.052	36.187
06:18:14	0.0	4.075	0.0	35.391	0.0	2.822	0.052	36.18
06:18:30	0.0	4.075	0.0	35.391	0.0	2.822	0.052	36.2
06:18:46	0.0	4.075	0.0	35.397	0.0	2.822	0.052	36.208
06:19:02	0.0	4.075	0.0	35.43	0.0	2.822	0.052	36.202
06:19:17	0.0	4.075	0.0	35.414	0.0	2.822	0.052	36.2
06:19:33	0.0	4.075	0.0	35.395	0.0	2.822	0.052	36.203
06:19:49	0.0	4.075	0.0	35.394	0.0	2.822	0.052	36.208
06:20:04	0.0	4.075	0.0	35.398	0.0	2.822	0.052	36.199
06:20:20	0.0	4.075	0.0	35.388	0.0	2.822	0.052	36.194
06:20:36	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.206
06:20:51	0.0	4.075	0.0	35.377	0.0	2.822	0.052	36.197
06:21:07	0.0	4.075	0.0	35.404	0.0	2.822	0.052	36.205
06:21:22	0.0	4.075	0.0	35.381	0.0	2.822	0.052	36.209
06:21:38	0.0	4.075	0.0	35.427	0.0	2.822	0.052	36.197
06:21:54	0.0	4.075	0.0	35.4	0.0	2.822	0.052	36.198
06:22:10	0.0	4.075	0.0	35.413	0.0	2.822	0.052	36.2
06:22:25	0.0	4.075	0.0	35.402	0.0	2.822	0.052	36.197
06:22:41	0.0	4.075	0.0	35.407	0.0	2.822	0.052	36.207
06:22:57	0.0	4.075	0.0	35.41	0.0	2.822	0.052	36.194
06:23:13	0.0	4.075	0.0	35.403	0.0	2.822	0.052	36.206
06:23:28	0.0	4.075	0.0	35.393	0.0	2.822	0.052	36.195
06:23:44	0.0	4.075	0.0	35.402	0.0	2.822	0.052	36.199
06:24:00	0.0	4.075	0.0	35.41	0.0	2.822	0.052	36.196
06:24:15	0.0	4.075	0.0	35.404	0.0	2.822	0.052	36.204
06:24:31	0.0	4.075	0.0	35.415	0.0	2.822	0.052	36.188
06:24:47	0.0	4.075	0.0	35.41	0.0	2.822	0.052	36.217
06:25:03	0.0	4.075	0.0	35.416	0.0	2.822	0.052	36.204
06:25:18	0.0	4.075	0.0	35.429	0.0	2.822	0.052	36.214
06:25:34	0.0	4.075	0.0	35.391	0.0	2.822	0.052	36.22
06:25:50	0.0	4.075	0.0	35.403	0.0	2.822	0.052	36.192
06:26:06	0.0	4.075	0.0	35.401	0.0	2.822	0.052	36.207
06:26:22	0.0	4.075	0.0	35.417	0.0	2.822	0.052	36.208
06:26:38	0.0	4.075	0.0	35.391	0.0	2.822	0.052	36.229
06:26:53	0.0	4.075	0.0	35.418	0.0	2.822	0.052	36.21
06:27:09	0.0	4.075	0.0	35.411	0.0	2.822	0.052	36.228
06:27:25	0.0	4.075	0.0	35.389	0.0	2.822	0.052	36.213
06:27:40	0.0	4.075	0.0	35.389	0.0	2.822	0.052	36.192
06:27:56	0.0	4.075	0.0	35.402	0.0	2.822	0.052	36.219
06:28:12	0.0	4.075	0.0	35.406	0.0	2.822	0.052	36.226
06:28:28	0.0	4.075	0.0	35.409	0.0	2.822	0.052	36.225
06:28:43	0.0	4.075	0.0	35.414	0.0	2.822	0.052	36.214
06:28:59	0.0	4.075	0.0	35.414	0.0	2.822	0.052	36.212
06:29:15	0.0	4.075	0.0	35.386	0.0	2.822	0.052	36.217
06:29:30	0.0	4.075	0.0	35.409	0.0	2.822	0.052	36.215
06:29:46	0.0	4.075	0.0	35.418	0.0	2.822	0.052	36.221
06:30:02	0.0	4.075	0.0	35.416	0.0	2.822	0.052	36.233
06:30:17	0.0	4.075	0.0	35.419	0.0	2.822	0.052	36.219
06:30:33	0.0	4.075	0.0	35.407	0.0	2.822	0.052	36.232
06:30:49	0.0	4.075	0.0	35.429	0.0	2.822	0.052	36.236
06:31:04	0.0	4.075	0.0	35.423	0.0	2.822	0.052	36.244
06:31:20	0.0	4.075	0.0	35.414	0.0	2.822	0.052	36.236
06:31:36	0.0	4.075	0.0	35.383	0.0	2.822	0.052	36.225
06:31:52	0.0	4.075	0.0	35.424	0.0	2.822	0.052	36.221
06:32:08	0.0	4.075	0.0	35.395	0.0	2.822	0.052	36.233
06:32:24	0.0	4.075	0.0	35.409	0.0	2.822	0.052	36.239
06:32:40	0.0	4.075	0.0	35.404	0.0	2.822	0.052	36.249
06:32:55	0.0	4.075	0.0	35.397	0.0	2.822	0.052	36.241
06:33:11	0.0	4.075	0.0	35.42	0.0	2.822	0.052	36.252
06:33:27	0.0	4.075	0.0	35.414	0.0	2.822	0.052	36.265
06:33:43	0.0	4.075	0.0	35.416	0.0	2.822	0.052	36.255
06:33:59	0.0	4.075	0.0	35.429	0.0	2.822	0.052	36.249
06:34:15	0.0	4.075	0.0	35.416	0.0	2.822	0.052	36.258
06:34:31	0.0	4.075	0.0	35.429	0.0	2.822	0.052	36.236
06:34:47	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.253
06:35:02	0.0	4.075	0.0	35.459	0.0	2.822	0.052	36.229
06:35:18	0.0	4.075	0.0	35.417	0.0	2.822	0.052	36.249
06:35:34	0.0	4.075	0.0	35.422	0.0	2.822	0.052	36.242
06:35:49	0.0	4.075	0.0	35.446	0.0	2.822	0.052	36.244
06:36:05	0.0	4.075	0.0	35.426	0.0	2.822	0.052	36.238
06:36:21	0.0	4.075	0.0	35.432	0.0	2.822	0.052	36.247
06:36:37	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.243
06:36:52	0.0	4.075	0.0	35.413	0.0	2.822	0.052	36.249
06:37:08	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.262
06:37:23	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.247
06:37:39	0.0	4.075	0.0	35.421	0.0	2.822	0.052	36.25
06:37:55	0.0	4.075	0.0	35.45	0.0	2.822	0.052	36.241
06:38:11	0.0	4.075	0.0	35.427	0.0	2.822	0.052	36.25
06:38:27	0.0	4.075	0.0	35.428	0.0	2.822	0.052	36.254
06:38:43	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.24
06:38:58	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.25
06:39:14	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.251
06:39:30	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.24
06:39:45	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.232
06:40:01	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.246
06:40:17	0.0	4.075	0.0	35.455	0.0	2.822	0.052	36.25
06:40:33	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.261
06:40:48	0.0	4.075	0.0	35.441	0.0	2.822	0.052	36.263
06:41:04	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.25
06:41:20	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.252
06:41:35	0.0	4.075	0.0	35.432	0.0	2.822	0.052	36.252
06:41:51	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.255
06:42:06	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.25
06:42:22	0.0	4.075	0.0	35.411	0.0	2.822	0.052	36.247
06:42:38	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.248
06:42:53	0.0	4.075	0.0	35.437	0.0	2.822	0.052	36.254
06:43:09	0.0	4.075	0.0	35.422	0.0	2.822	0.052	36.237
06:43:24	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.251
06:43:40	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.268
06:43:56	0.0	4.075	0.0	35.427	0.0	2.822	0.052	36.28
06:44:12	0.0	4.075	0.0	35.436	0.0	2.822	0.052	36.275
06:44:27	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.262
06:44:43	0.0	4.075	0.0	35.469	0.0	2.822	0.052	36.255
06:44:59	0.0	4.075	0.0	35.437	0.0	2.822	0.052	36.249
06:45:15	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.235
06:45:30	0.0	4.075	0.0	35.449	0.0	2.822	0.052	36.24
06:45:46	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.259
06:46:02	0.0	4.075	0.0	35.431	0.0	2.822	0.052	36.265
06:46:18	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.252
06:46:33	0.0	4.075	0.0	35.456	0.0	2.822	0.052	36.258
06:46:49	0.0	4.075	0.0	35.474	0.0	2.822	0.052	36.26
06:47:05	0.0	4.075	0.0	35.485	0.0	2.822	0.052	36.252
06:47:21	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.279
06:47:37	0.0	4.075	0.0	35.472	0.0	2.822	0.052	36.265
06:47:52	0.0	4.075	0.0	35.476	0.0	2.822	0.052	36.246
06:48:08	0.0	4.075	0.0	35.49	0.0	2.822	0.052	36.275
06:48:24	0.0	4.075	0.0	35.483	0.0	2.822	0.052	36.257
06:48:39	0.0	4.075	0.0	35.477	0.0	2.822	0.052	36.269
06:48:55	0.0	4.075	0.0	35.485	0.0	2.822	0.052	36.268
06:49:11	0.0	4.075	0.0	35.477	0.0	2.822	0.052	36.252
06:49:26	0.0	4.075	0.0	35.483	0.0	2.822	0.052	36.256
06:49:42	0.0	4.075	0.0	35.462	0.0	2.822	0.052	36.258
06:49:57	0.0	4.075	0.0	35.489	0.0	2.822	0.052	36.254
06:50:13	0.0	4.075	0.0	35.489	0.0	2.822	0.052	36.257
06:50:29	0.0	4.075	0.0	35.497	0.0	2.822	0.052	36.231
06:50:45	0.0	4.075	0.0	35.475	0.0	2.822	0.052	36.261
06:51:00	0.0	4.075	0.0	35.476	0.0	2.822	0.052	36.261
06:51:16	0.0	4.075	0.0	35.478	0.0	2.822	0.052	36.253
06:51:31	0.0	4.075	0.0	35.479	0.0	2.822	0.052	36.279
06:51:47	0.0	4.075	0.0	35.491	0.0	2.822	0.052	36.242
06:52:03	0.0	4.075	0.0	35.47	0.0	2.822	0.052	36.249
06:52:19	0.0	4.075	0.0	35.51	0.0	2.822	0.052	36.253
06:52:35	0.0	4.075	0.0	35.496	0.0	2.822	0.052	36.251
06:52:50	0.0	4.075	0.0	35.481	0.0	2.822	0.052	36.263
06:53:06	0.0	4.075	0.0	35.493	0.0	2.822	0.052	36.259
06:53:22	0.0	4.075	0.0	35.498	0.0	2.822	0.052	36.257
06:53:38	0.0	4.075	0.0	35.487	0.0	2.822	0.052	36.262
06:53:53	0.0	4.075	0.0	35.493	0.0	2.822	0.052	36.249
06:54:09	0.0	4.075	0.0	35.483	0.0	2.822	0.052	36.277
06:54:25	0.0	4.075	0.0	35.486	0.0	2.822	0.052	36.265
06:54:41	0.0	4.075	0.0	35.489	0.0	2.822	0.052	36.249
06:54:57	0.0	4.075	0.0	35.5	0.0	2.822	0.052	36.241
06:55:12	0.0	4.075	0.0	35.489	0.0	2.822	0.052	36.25
06:55:28	0.0	4.075	0.0	35.487	0.0	2.822	0.052	36.257
06:55:44	0.0	4.075	0.0	35.47	0.0	2.822	0.052	36.249
06:56:00	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.267
06:56:15	0.0	4.075	0.0	35.46	0.0	2.822	0.052	36.25
06:56:31	0.0	4.075	0.0	35.492	0.0	2.822	0.052	36.254
06:56:47	0.0	4.075	0.0	35.464	0.0	2.822	0.052	36.238
06:57:02	0.0	4.075	0.0	35.47	0.0	2.822	0.052	36.232
06:57:18	0.0	4.075	0.0	35.472	0.0	2.822	0.052	36.262
06:57:33	0.0	4.075	0.0	35.472	0.0	2.822	0.052	36.225
06:57:49	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.234
06:58:05	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.226
06:58:20	0.0	4.075	0.0	35.448	0.0	2.822	0.052	36.228
06:58:36	0.0	4.075	0.0	35.443	0.0	2.822	0.052	36.253
06:58:52	0.0	4.075	0.0	35.454	0.0	2.822	0.052	36.224
06:59:07	0.0	4.075	0.0	35.443	0.0	2.822	0.052	36.247
06:59:23	0.0	4.075	0.0	35.486	0.0	2.822	0.052	36.248
06:59:39	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.239
06:59:54	0.0	4.075	0.0	35.437	0.0	2.822	0.052	36.239
07:00:10	0.0	4.075	0.0	35.466	0.0	2.822	0.052	36.213
07:00:26	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.225
07:00:41	0.0	4.075	0.0	35.456	0.0	2.822	0.052	36.217
07:00:57	0.0	4.075	0.0	35.431	0.0	2.822	0.052	36.25
07:01:13	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.237
07:01:29	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.236
07:01:44	0.0	4.075	0.0	35.467	0.0	2.822	0.052	36.235
07:02:00	0.0	4.075	0.0	35.437	0.0	2.822	0.052	36.222
07:02:16	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.22
07:02:31	0.0	4.075	0.0	35.442	0.0	2.822	0.052	36.229
07:02:47	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.231
07:03:03	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.237
07:03:19	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.242
07:03:34	0.0	4.075	0.0	35.454	0.0	2.822	0.052	36.219
07:03:50	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.231
07:04:06	0.0	4.075	0.0	35.469	0.0	2.822	0.052	36.219
07:04:21	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.236
07:04:37	0.0	4.075	0.0	35.42	0.0	2.822	0.052	36.21
07:04:53	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.235
07:05:09	0.0	4.075	0.0	35.466	0.0	2.822	0.052	36.216
07:05:24	0.0	4.075	0.0	35.459	0.0	2.822	0.052	36.228
07:05:40	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.237
07:05:56	0.0	4.075	0.0	35.462	0.0	2.822	0.052	36.223
07:06:12	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.223
07:06:27	0.0	4.075	0.0	35.455	0.0	2.822	0.052	36.225
07:06:43	0.0	4.075	0.0	35.476	0.0	2.822	0.052	36.246
07:06:59	0.0	4.075	0.0	35.436	0.0	2.822	0.052	36.229
07:07:14	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.237
07:07:30	0.0	4.075	0.0	35.422	0.0	2.822	0.052	36.233
07:07:45	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.228
07:08:01	0.0	4.075	0.0	35.449	0.0	2.822	0.052	36.21
07:08:17	0.0	4.075	0.0	35.455	0.0	2.822	0.052	36.234
07:08:33	0.0	4.075	0.0	35.438	0.0	2.822	0.052	36.215
07:08:49	0.0	4.075	0.0	35.425	0.0	2.822	0.052	36.221
07:09:04	0.0	4.075	0.0	35.428	0.0	2.822	0.052	36.232
07:09:20	0.0	4.075	0.0	35.428	0.0	2.822	0.052	36.212
07:09:36	0.0	4.075	0.0	35.433	0.0	2.822	0.052	36.235
07:09:52	0.0	4.075	0.0	35.437	0.0	2.822	0.052	36.24
07:10:08	0.0	4.075	0.0	35.448	0.0	2.822	0.052	36.216
07:10:24	0.0	4.075	0.0	35.427	0.0	2.822	0.052	36.223
07:10:39	0.0	4.075	0.0	35.41	0.0	2.822	0.052	36.228
07:10:55	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.219
07:11:11	0.0	4.075	0.0	35.43	0.0	2.822	0.052	36.227
07:11:26	0.0	4.075	0.0	35.424	0.0	2.822	0.052	36.212
07:11:42	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.219
07:11:58	0.0	4.075	0.0	35.426	0.0	2.822	0.052	36.223
07:12:14	0.0	4.075	0.0	35.42	0.0	2.822	0.052	36.217
07:12:30	0.0	4.075	0.0	35.426	0.0	2.822	0.052	36.214
07:12:45	0.0	4.075	0.0	35.442	0.0	2.822	0.052	36.224
07:13:01	0.0	4.075	0.0	35.423	0.0	2.822	0.052	36.195
07:13:17	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.207
07:13:33	0.0	4.075	0.0	35.449	0.0	2.822	0.052	36.214
07:13:49	0.0	4.075	0.0	35.415	0.0	2.822	0.052	36.211
07:14:04	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.203
07:14:20	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.217
07:14:36	0.0	4.075	0.0	35.424	0.0	2.822	0.052	36.213
07:14:52	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.208
07:15:07	0.0	4.075	0.0	35.424	0.0	2.822	0.052	36.221
07:15:23	0.0	4.075	0.0	35.447	0.0	2.822	0.052	36.211
07:15:38	0.0	4.075	0.0	35.448	0.0	2.822	0.052	36.222
07:15:54	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.212
07:16:10	0.0	4.075	0.0	35.426	0.0	2.822	0.052	36.233
07:16:25	0.0	4.075	0.0	35.448	0.0	2.822	0.052	36.217
07:16:41	0.0	4.075	0.0	35.42	0.0	2.822	0.052	36.213
07:16:56	0.0	4.075	0.0	35.431	0.0	2.822	0.052	36.209
07:17:12	0.0	4.075	0.0	35.45	0.0	2.822	0.052	36.212
07:17:28	0.0	4.075	0.0	35.438	0.0	2.822	0.052	36.214
07:17:43	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.222
07:17:59	0.0	4.075	0.0	35.43	0.0	2.822	0.052	36.209
07:18:15	0.0	4.075	0.0	35.436	0.0	2.822	0.052	36.219
07:18:31	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.213
07:18:47	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.225
07:19:03	0.0	4.075	0.0	35.455	0.0	2.822	0.052	36.214
07:19:19	0.0	4.075	0.0	35.424	0.0	2.822	0.052	36.241
07:19:34	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.221
07:19:50	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.224
07:20:06	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.216
07:20:21	0.0	4.075	0.0	35.435	0.0	2.822	0.052	36.231
07:20:37	0.0	4.075	0.0	35.468	0.0	2.822	0.052	36.234
07:20:53	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.233
07:21:09	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.23
07:21:24	0.0	4.075	0.0	35.476	0.0	2.822	0.052	36.216
07:21:40	0.0	4.075	0.0	35.448	0.0	2.822	0.052	36.243
07:21:56	0.0	4.075	0.0	35.453	0.0	2.822	0.052	36.226
07:22:12	0.0	4.075	0.0	35.452	0.0	2.822	0.052	36.244
07:22:28	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.256
07:22:44	0.0	4.075	0.0	35.434	0.0	2.822	0.052	36.229
07:22:59	0.0	4.075	0.0	35.469	0.0	2.822	0.052	36.249
07:23:15	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.229
07:23:31	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.228
07:23:46	0.0	4.075	0.0	35.445	0.0	2.822	0.052	36.227
07:24:02	0.0	4.075	0.0	35.442	0.0	2.822	0.052	36.243
07:24:18	0.0	4.075	0.0	35.439	0.0	2.822	0.052	36.251
07:24:34	0.0	4.075	0.0	35.44	0.0	2.822	0.052	36.252
07:24:49	0.0	4.075	0.0	35.428	0.0	2.822	0.052	36.219
07:25:05	0.0	4.075	0.0	35.455	0.0	2.822	0.052	36.253
07:25:21	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.222
07:25:37	0.0	4.075	0.0	35.464	0.0	2.822	0.052	36.234
07:25:52	0.0	4.075	0.0	35.456	0.0	2.822	0.052	36.26
07:26:09	0.0	4.075	0.0	35.438	0.0	2.822	0.052	36.219
07:26:24	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.25
07:26:40	0.0	4.075	0.0	35.475	0.0	2.822	0.052	36.257
07:26:56	0.0	4.075	0.0	35.438	0.0	2.822	0.052	36.221
07:27:12	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.228
07:27:27	0.0	4.075	0.0	35.465	0.0	2.822	0.052	36.237
07:27:43	0.0	4.075	0.0	35.443	0.0	2.822	0.052	36.249
07:27:59	0.0	4.075	0.0	35.449	0.0	2.822	0.052	36.268
07:28:15	0.0	4.075	0.0	35.444	0.0	2.822	0.052	36.252
07:28:30	0.0	4.075	0.0	35.475	0.0	2.822	0.052	36.246
07:28:46	0.0	4.075	0.0	35.465	0.0	2.822	0.052	36.269
07:29:01	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.238
07:29:17	0.0	4.075	0.0	35.451	0.0	2.822	0.052	36.248
07:29:33	0.0	4.075	0.0	35.469	0.0	2.822	0.052	36.281
07:29:49	0.0	4.075	0.0	35.472	0.0	2.822	0.052	36.249
07:30:05	0.0	4.075	0.0	35.454	0.0	2.822	0.052	36.289
07:30:20	0.0	4.075	0.0	35.471	0.0	2.822	0.052	36.257
07:30:36	0.0	4.075	0.0	35.465	0.0	2.822	0.052	36.276
07:30:52	0.0	4.075	0.0	35.476	0.0	2.822	0.052	36.269
07:31:08	0.0	4.075	0.0	35.474	0.0	2.822	0.052	36.286
07:31:23	0.0	4.075	0.0	35.461	0.0	2.822	0.052	36.27
07:31:39	0.0	4.075	0.0	35.46	0.0	2.822	0.052	36.272
07:31:55	0.0	4.075	0.0	35.492	0.0	2.822	0.052	36.293
07:32:11	0.0	4.075	0.0	35.463	0.0	2.822	0.052	36.29
07:32:27	0.0	4.075	0.0	35.487	0.0	2.822	0.052	36.273
07:32:42	0.0	4.075	0.0	35.479	0.0	2.822	0.052	36.295
07:32:58	0.0	4.075	0.0	35.504	0.0	2.822	0.052	36.281
07:33:14	0.0	4.075	0.0	35.483	0.0	2.822	0.052	36.304
07:33:29	0.0	4.075	0.0	35.489	0.0	2.822	0.052	36.29
07:33:45	0.0	4.075	0.0	35.491	0.0	2.822	0.052	36.299
07:34:01	0.0	4.075	0.0	35.508	0.0	2.822	0.052	36.285
07:34:17	0.0	4.075	0.0	35.499	0.0	2.822	0.052	36.268
07:34:33	0.0	4.075	0.0	35.484	0.0	2.822	0.052	36.286
07:34:48	0.0	4.075	0.0	35.487	0.0	2.822	0.052	36.289
07:35:04	0.0	4.075	0.0	35.499	0.0	2.822	0.052	36.298
